sku,national_inv,lead_time,in_transit_qty,forecast_3_month,forecast_6_month,forecast_9_month,sales_1_month,sales_3_month,sales_6_month,sales_9_month,min_bank,potential_issue,pieces_past_due,perf_6_month_avg,perf_12_month_avg,local_bo_qty,deck_risk,oe_constraint,ppap_risk,stop_auto_buy,rev_stop,went_on_backorder
2237763,3,8,0,0,0,0,0,0,0,0,0,No,0,0.82,0.81,0,No,No,No,Yes,No,No
2805146,4,8,0,0,0,0,0,0,0,0,1,No,0,0.9,0.94,0,No,No,No,Yes,No,No
2156807,11,8,0,0,0,0,3,5,5,5,0,No,0,1,0.87,0,No,No,No,Yes,No,No
3542717,802,8,134,1105,1625,2145,604,973,1389,1822,386,No,0,0.8,0.82,0,No,No,No,Yes,No,No
2307323,258,12,1,100,400,600,59,199,428,626,50,No,0,0.94,0.87,0,No,No,No,Yes,No,No
3635186,75,12,50,0,20,25,2,10,58,113,57,No,0,0.86,0.89,0,No,No,No,Yes,No,No
3412935,2,9,0,0,0,0,0,0,0,0,0,No,0,0.7,0.66,0,No,No,No,Yes,No,No
4798334,283,2,0,0,0,0,5,11,47,59,1,No,0,1,1,0,No,No,No,Yes,No,No
4768001,3157,9,64,0,0,0,196,522,1053,1582,266,No,0,0.62,0.47,5,No,No,No,Yes,No,No
3291373,3,8,0,0,0,0,0,0,0,0,0,No,0,0.82,0.89,0,No,No,No,Yes,No,No
2982032,1,52,0,0,0,0,0,3,5,15,2,No,0,0.66,0.64,0,Yes,No,No,Yes,No,No
3795069,10,12,0,0,0,0,0,0,0,0,1,No,0,0.46,0.48,0,Yes,No,No,Yes,No,No
3794606,2,12,0,0,0,0,0,0,0,0,0,No,0,0.63,0.75,0,No,No,No,Yes,No,No
3949318,2,8,0,0,0,0,0,0,0,0,0,No,0,0.97,0.98,0,No,No,Yes,Yes,No,No
4817357,1246,8,54,84,630,996,308,970,1785,2467,318,No,0,0.87,0.92,0,No,No,No,Yes,No,No
2854592,8,9,0,0,0,0,0,0,1,4,0,No,0,0.99,0.98,0,No,No,Yes,Yes,No,No
3661745,6,9,0,0,0,0,0,0,0,0,0,No,0,0.67,0.75,0,Yes,No,No,Yes,No,No
2967535,0,2,0,21,41,51,0,0,0,0,0,No,0,1,0.99,0,No,No,No,Yes,No,No
3626590,36,12,0,0,0,0,0,0,12,14,7,No,0,0.79,0.73,0,No,No,No,Yes,No,No
4771145,2,8,0,0,0,0,0,0,0,1,1,No,0,0.65,0.69,0,No,No,No,Yes,No,No
3440497,0,9,0,3,3,4,0,1,1,2,1,No,0,0.7,0.66,0,No,No,No,Yes,No,No
2867548,1,8,0,0,0,0,0,0,0,0,0,No,0,0.98,0.98,0,No,No,No,Yes,No,No
2214244,2,2,0,8,8,8,0,0,0,0,0,No,0,0.9,0.95,0,Yes,No,No,Yes,No,No
3063193,35,2,0,0,0,0,3,8,8,23,4,No,0,1,0.99,0,Yes,No,No,Yes,No,No
4962743,9,8,0,0,0,0,0,0,0,1,0,No,0,0.17,0.26,0,No,No,No,Yes,No,No
3488951,21,9,0,0,0,0,0,0,0,0,0,No,0,0.85,0.82,0,No,No,No,Yes,No,No
3923531,2,8,0,0,0,0,0,0,0,0,1,No,0,0.81,0.55,0,No,No,Yes,Yes,No,No
3082855,172,8,0,0,0,0,3,13,36,53,3,No,0,0.88,0.9,0,No,No,No,Yes,No,No
4767468,13,8,0,0,0,0,1,1,3,4,1,No,0,0.03,0.11,0,No,No,Yes,Yes,No,No
3365936,19,8,0,3,18,36,4,9,23,31,0,No,0,0.95,0.95,0,No,No,No,Yes,No,No
3363551,340,9,105,770,1160,1550,109,521,840,1130,125,No,0,0.94,0.83,0,No,No,Yes,Yes,No,No
3711258,69,8,1,0,10,40,2,11,42,70,23,No,0,0.9,0.94,0,No,No,No,Yes,No,No
2894984,29,8,0,0,0,0,5,21,46,73,5,No,0,0.95,0.96,0,No,No,No,Yes,No,No
2259301,0,2,0,4,4,4,0,0,0,0,0,No,0,0.84,0.88,0,No,No,Yes,Yes,No,Yes
3796249,309,52,0,0,0,0,0,3,14,32,17,No,0,0.84,0.8,0,Yes,No,No,No,No,No
3508813,257,12,0,300,300,300,3,3,56,72,11,No,0,0,0,0,No,No,No,Yes,No,No
3714006,2,8,0,0,0,0,0,0,0,0,0,No,0,0.75,0.76,0,No,No,No,Yes,No,No
3885700,23,2,0,0,0,0,2,5,9,15,0,No,0,0.78,0.78,0,No,No,No,Yes,No,No
3378414,19,8,0,0,0,0,0,4,5,13,2,No,0,0.73,0.78,0,Yes,No,No,Yes,No,No
3567847,48,2,0,0,0,0,0,0,1,2,0,No,0,0.81,0.86,0,No,No,No,Yes,No,No
3682041,7,8,0,0,0,0,0,1,2,5,1,No,0,0.99,0.99,0,No,No,Yes,Yes,No,No
3429208,4,8,0,0,0,0,0,0,0,0,0,No,0,0.87,0.8,0,Yes,No,No,Yes,No,No
2278788,264,2,0,0,0,0,2,7,10,21,0,No,0,0.45,0.69,0,No,No,No,Yes,No,No
2308867,611,8,0,0,0,0,1,26,48,98,2,No,0,1,0.99,0,No,No,No,Yes,No,No
3555635,250,8,0,500,1500,2000,54,342,631,1065,0,No,0,1,0.95,0,No,No,No,Yes,No,No
3925895,294,8,21,524,783,1042,79,292,594,890,109,No,0,0.99,0.99,0,No,No,No,Yes,No,No
3412444,4,4,0,0,0,1,0,1,2,2,0,No,0,0.57,0.68,0,No,No,No,Yes,No,No
2127492,56,4,0,239,344,484,36,162,325,459,58,No,60,0.57,0.7,0,No,No,No,Yes,No,No
3569007,0,8,0,0,0,0,0,0,0,0,1,No,0,0.21,0.31,0,No,No,No,Yes,No,No
3901171,5,2,0,0,0,0,0,0,0,0,0,No,0,0.52,0.61,0,Yes,No,No,Yes,No,No
3232045,37,2,0,0,0,0,1,1,1,1,0,No,0,0.76,0.86,0,No,No,No,Yes,No,No
3569111,466,9,12,0,0,0,8,34,71,110,14,No,0,0.67,0.75,0,No,No,No,Yes,No,No
3626534,107,8,0,0,0,0,0,0,14,18,2,No,0,0.82,0.9,0,No,No,Yes,Yes,No,No
3074640,4,2,0,0,0,0,0,0,0,4,0,No,0,0.83,0.69,0,No,No,No,Yes,No,No
3384990,7,8,0,0,0,0,0,0,0,0,0,No,0,0.74,0.73,0,Yes,No,No,Yes,No,No
2305757,42,3,0,0,0,0,1,4,16,22,0,No,0,0.89,0.9,0,No,No,No,Yes,No,No
3209784,25,2,0,0,0,0,0,1,1,2,0,No,0,0.99,0.93,0,No,No,Yes,Yes,No,No
3984000,305,8,70,600,780,1140,132,371,779,1175,89,No,0,0.46,0.4,0,No,No,Yes,Yes,No,No
2263217,2,9,0,2,2,2,0,0,1,1,2,No,0,0.85,0.82,0,No,No,No,Yes,No,No
3222562,348,8,0,0,0,0,0,0,0,0,0,No,0,0.78,0.8,0,No,No,No,Yes,No,No
3828095,3,8,0,0,0,0,0,1,1,1,0,No,0,0.83,0.84,0,No,No,No,Yes,No,No
4752533,10,8,0,0,0,0,0,1,2,5,1,No,0,0.84,0.92,0,No,No,No,Yes,No,No
2167552,780,12,45,0,1000,1000,93,296,722,1339,95,No,0,0.94,0.87,0,No,No,No,Yes,No,No
3554865,47,2,0,0,0,0,0,0,1,1,1,No,0,1,0.99,0,No,No,No,Yes,No,No
3806478,6,9,0,30,30,30,2,5,12,23,2,No,0,0.95,0.92,0,No,No,No,Yes,No,No
3566469,59,9,0,0,0,0,0,15,31,50,0,No,0,0.82,0.81,0,Yes,No,No,Yes,No,No
2955949,2,12,0,1,1,2,0,1,1,1,0,No,0,0.73,0.79,0,No,No,No,Yes,No,No
3753131,6,8,0,0,0,0,0,1,1,1,0,No,0,0.83,0.9,0,No,No,No,Yes,No,No
3933276,255,10,88,240,384,504,44,101,297,434,51,No,0,0.65,0.76,0,No,No,No,Yes,No,No
3059416,185,8,0,0,0,0,0,0,0,0,0,No,0,1,1,0,No,No,No,Yes,No,No
2888050,584,8,0,185,370,555,107,303,534,864,138,No,0,0.84,0.87,0,No,No,No,Yes,No,No
4830598,4665,52,0,0,0,0,10,70,84,111,0,No,0,0.88,0.86,0,Yes,No,No,No,No,No
3964459,0,8,0,3,3,5,5,13,15,25,0,No,0,0.95,0.79,0,No,No,No,Yes,No,No
3675670,0,8,0,6,6,12,0,0,0,0,0,No,0,0.94,0.8,0,No,No,No,Yes,No,No
3288606,10,4,1,0,0,0,0,0,7,9,0,No,0,0.73,0.78,0,No,No,No,Yes,No,No
3889203,74,9,4,33,66,66,7,25,65,110,24,No,0,0.99,0.99,0,No,No,No,Yes,No,No
3272304,10,8,0,0,0,0,0,0,2,2,0,No,0,1,0.98,0,No,No,No,Yes,No,No
3401270,91,8,0,0,0,0,0,1,2,4,9,No,0,0.16,0.1,0,Yes,No,Yes,Yes,No,No
3621034,27,12,0,0,0,0,1,1,2,2,0,No,0,1,1,0,No,No,No,Yes,No,No
3947071,298,2,85,294,526,874,227,424,639,1085,57,No,0,0.89,0.92,0,No,No,No,Yes,No,No
4935289,46,2,0,0,0,28,3,11,35,46,0,No,0,0.99,0.99,0,No,No,No,Yes,No,No
3825877,13,8,0,0,0,0,0,0,2,2,1,No,0,0.72,0.74,0,No,No,Yes,Yes,No,No
2818604,3,4,0,0,0,0,0,0,0,0,0,No,0,0.73,0.78,0,No,No,No,Yes,No,No
4900922,9,9,0,0,0,0,2,2,2,6,1,No,0,1,0.99,0,Yes,No,Yes,Yes,No,No
3522257,180,8,29,160,240,320,60,160,285,444,45,No,0,0.97,0.98,0,No,No,No,Yes,No,No
3317418,2,8,0,0,1,2,0,1,2,3,0,No,0,0.96,0.96,0,No,No,No,Yes,No,No
4925045,32,8,0,0,0,0,0,0,2,4,0,No,0,0.95,0.89,0,No,No,No,Yes,No,No
3975699,0,9,0,1,1,2,0,0,1,1,1,No,0,0.7,0.67,0,No,No,Yes,Yes,No,No
4774315,1976,2,254,4640,8960,12760,1263,4207,8584,13767,976,No,0,0.95,0.98,0,No,No,No,Yes,No,No
3675708,1,8,0,1,2,3,1,2,4,5,0,No,0,0.93,0.94,0,No,No,No,Yes,No,No
3636804,202,8,0,0,0,2,41,67,76,83,38,No,0,0.93,0.91,0,No,No,Yes,Yes,No,No
3003622,6,9,0,0,0,0,0,0,1,1,0,No,0,0.94,0.83,0,Yes,No,No,Yes,No,No
2252516,249,8,0,0,0,0,4,22,56,74,10,No,0,0.65,0.69,0,No,No,No,Yes,No,No
3489725,34,8,15,31,55,88,7,27,55,83,24,No,0,0.36,0.44,0,No,No,Yes,Yes,No,No
3367762,2,12,1,1,3,5,0,1,3,5,0,No,0,0.73,0.79,0,No,No,Yes,Yes,No,No
2215602,57,2,40,40,120,160,20,60,110,162,31,No,0,0.93,0.86,0,No,No,No,Yes,No,No
3735133,400,17,27,100,300,400,75,206,380,587,66,No,0,0.98,0.98,0,No,No,Yes,Yes,No,No
2157366,2,8,0,5,10,15,1,5,6,8,0,No,0,0.99,0.99,0,No,No,No,Yes,No,Yes
3355058,1,9,0,1,2,3,0,1,1,2,0,No,0,0.93,0.78,0,No,No,No,Yes,No,No
3470754,2,9,0,0,0,0,0,0,0,0,1,No,0,0.7,0.66,0,No,No,No,Yes,No,No
2852244,2,12,0,0,0,0,0,0,0,0,0,No,0,0.57,0.68,0,No,No,No,Yes,No,No
3510185,49,8,18,36,90,144,3,25,91,154,28,No,0,0.97,0.97,0,No,No,No,Yes,No,No
2177742,18,8,1,0,0,0,0,3,9,12,0,No,0,0.97,0.98,0,No,No,No,Yes,No,No
3708040,0,4,0,0,0,0,0,0,0,0,0,No,0,0.71,0.79,0,No,No,No,Yes,No,No
2089971,490,12,7,900,1800,1800,162,560,1323,2017,156,No,0,0.57,0.7,0,No,No,No,Yes,No,No
3053983,75,8,16,30,97,167,10,49,133,210,18,No,0,0.41,0.46,0,No,No,No,Yes,No,No
3192472,500,12,0,0,0,0,0,0,0,0,0,No,0,0.94,0.87,0,No,No,No,Yes,No,No
3402926,6,2,0,0,0,0,0,0,1,2,0,No,0,0.92,0.92,0,No,No,No,Yes,No,No
2990774,7,12,0,108,168,228,9,42,93,154,14,No,0,0.73,0.79,0,No,No,No,Yes,No,Yes
4775492,179,12,0,0,0,0,3,11,20,26,1,No,0,0.81,0.74,0,No,No,No,Yes,No,No
3342987,5,9,0,0,0,0,0,0,0,1,0,No,0,0.99,0.99,0,No,No,Yes,Yes,No,No
3667927,1,12,0,0,0,0,0,0,0,0,0,No,0,0.55,0.7,0,No,No,No,Yes,No,No
3653127,15,2,0,0,0,0,0,0,0,0,0,No,0,0.99,0.99,0,No,No,No,Yes,No,No
4873801,0,2,0,24,24,24,0,0,0,0,12,No,0,0.07,0.12,0,No,No,No,Yes,No,No
4848327,51,9,0,0,0,0,0,0,0,1,0,No,0,0.8,0.82,0,Yes,No,No,No,No,No
3346387,170,4,110,210,378,546,37,125,187,224,18,No,0,0.73,0.78,0,No,No,No,Yes,No,No
3926008,228,2,0,48,144,240,25,112,344,355,15,No,0,0.93,0.84,0,Yes,No,Yes,Yes,No,No
3988379,4,2,0,0,0,0,0,3,4,4,0,No,0,0.87,0.69,0,Yes,No,No,Yes,No,No
4859959,143,2,0,0,0,0,0,0,0,0,1,No,0,1,1,0,Yes,No,No,Yes,No,No
3286515,3,8,0,0,0,0,0,0,0,0,1,No,0,0.99,0.99,0,No,No,No,Yes,No,No
2830374,24,2,0,0,0,0,2,6,22,31,0,No,0,0.99,0.91,0,No,No,No,Yes,No,No
3314624,6,9,0,0,0,0,0,0,0,0,2,No,0,0.54,0.48,0,No,No,No,Yes,No,No
2996202,106,0,0,0,0,0,0,1,2,3,9,No,0,0,0,0,No,No,No,No,No,No
4898095,4,9,0,0,0,0,0,0,0,1,2,No,0,0.7,0.67,0,No,No,No,Yes,No,No
3195372,51,8,0,0,0,0,0,0,0,0,0,No,0,0.88,0.91,0,No,No,No,Yes,No,No
2273127,10,12,0,0,0,0,0,0,3,5,1,No,0,0.73,0.76,0,No,No,No,Yes,No,No
3391087,5,9,0,0,0,0,0,0,0,0,0,No,0,0.7,0.66,0,No,No,Yes,Yes,No,No
3390843,2,8,0,6,9,12,2,4,9,12,1,No,0,0.73,0.76,0,No,No,No,Yes,No,No
3685647,2,8,0,0,0,0,0,2,4,5,2,No,0,1,1,0,Yes,No,No,Yes,No,No
2848487,5,8,0,4,8,12,1,5,10,13,0,No,0,0.87,0.8,0,No,No,No,Yes,No,No
2868656,53,8,10,30,48,75,6,28,52,83,18,No,0,1,0.99,0,No,No,No,Yes,No,No
3715332,132,0,3,0,0,0,10,28,66,99,14,No,0,0,0,0,No,No,No,No,No,No
2207563,9,8,0,0,0,12,1,2,5,7,2,No,0,0.83,0.83,0,No,No,No,Yes,No,No
3794032,7,8,0,0,0,0,0,0,0,0,2,No,0,0.99,0.99,0,No,No,No,Yes,No,No
2274334,2,2,0,3,6,6,0,0,0,0,0,No,0,0.73,0.76,0,Yes,No,No,Yes,No,No
3415163,2,12,0,0,0,0,0,0,0,0,0,No,0,0.73,0.79,0,No,No,No,Yes,No,No
2187888,5,12,0,0,0,0,0,0,0,0,0,No,0,0.77,0.73,0,No,No,No,Yes,No,No
3330388,0,12,0,10,12,12,0,0,0,0,0,No,0,0.48,0.48,0,Yes,No,Yes,Yes,No,No
3682536,13,4,0,0,0,0,0,0,0,0,0,No,0,0.71,0.79,0,No,No,No,Yes,No,No
3758409,81,8,0,0,0,0,0,14,23,90,17,No,0,0.72,0.8,0,No,No,No,Yes,No,No
2837708,382,2,228,612,1224,1938,186,623,1220,1746,178,No,0,0.99,0.99,0,No,No,No,Yes,No,No
4978077,19,9,0,11,11,23,3,11,32,44,0,No,0,0.99,0.99,0,No,No,No,Yes,No,No
2167762,10,8,0,0,0,0,5,5,7,9,0,No,0,0.98,0.97,0,No,No,Yes,Yes,No,No
3272778,15,2,10,0,0,10,2,5,14,18,0,No,0,0.73,0.58,0,No,No,No,Yes,No,No
4790195,8,10,0,2,10,16,3,9,30,49,0,No,0,0.88,0.9,0,No,No,No,Yes,No,No
4887827,0,8,0,3,5,7,0,2,3,3,0,No,0,0.99,0.97,0,No,No,No,Yes,No,No
3256019,10,8,0,0,0,0,3,6,12,19,0,No,0,0.68,0.49,0,No,No,No,Yes,No,No
2266752,0,4,0,8,8,8,0,0,0,0,0,No,2,0.73,0.78,0,Yes,No,No,Yes,No,No
2857511,164,8,36,256,496,736,84,308,579,819,90,No,0,0.99,0.99,0,No,No,No,Yes,No,No
2909319,4,2,0,0,2,4,0,1,4,8,0,No,0,0.82,0.84,0,No,No,No,Yes,No,No
4765455,333,8,0,0,0,0,8,30,107,180,24,No,0,0.92,0.8,0,No,No,No,Yes,No,No
2094607,1,9,0,2,3,5,1,5,5,5,0,No,0,0.7,0.66,0,No,No,No,Yes,No,No
3388759,7,12,0,2,2,2,0,0,0,0,1,No,0,0.48,0.48,0,Yes,No,No,Yes,No,No
2971199,174,2,48,288,576,1008,50,156,261,300,98,No,0,0.97,0.95,0,No,No,No,Yes,No,No
3204664,152,3,46,1,41,81,4,56,278,694,27,No,0,0.76,0.86,0,No,No,No,Yes,No,No
3908424,100,2,0,0,0,0,0,0,0,0,0,No,0,0.69,0.66,0,No,No,No,Yes,No,No
3770064,8,4,0,0,0,0,0,0,0,0,0,No,0,0.26,0.18,0,Yes,No,No,Yes,No,No
4944163,13,2,4,3,4,4,4,15,15,15,1,No,0,1,1,0,Yes,No,No,Yes,No,No
3678291,15,9,0,0,0,0,0,0,2,3,0,No,0,1,0.99,0,No,No,No,Yes,No,No
3899190,3,8,0,0,0,0,0,0,0,0,0,No,0,0.93,0.87,0,Yes,No,No,Yes,No,No
3423501,2,8,0,0,0,0,0,1,1,1,1,No,0,0.1,0.11,0,No,No,No,Yes,No,No
3311208,26,8,0,0,0,0,0,1,2,3,0,No,0,0.66,0.64,0,No,No,No,Yes,No,No
3571662,4,2,0,0,0,0,0,0,0,0,0,No,0,0.82,0.89,0,No,No,No,Yes,No,No
4908620,12,8,0,0,0,0,0,0,0,0,0,No,0,0.77,0.85,0,No,No,No,Yes,No,No
3405226,39,9,0,0,0,0,0,0,0,0,0,No,0,0.54,0.48,0,No,No,No,Yes,No,No
3899537,-158,8,24,226,276,326,42,253,350,439,6,No,0,0.89,0.94,31,No,No,No,Yes,No,No
3577784,340,8,5,26,234,390,8,60,296,569,27,No,0,0.63,0.66,0,No,No,No,Yes,No,No
3953643,25,4,0,0,0,0,0,0,1,1,0,No,0,0.71,0.8,0,No,No,No,Yes,No,No
3696903,674,8,0,0,0,0,34,116,219,344,50,No,0,0.95,0.95,0,No,No,No,Yes,No,No
4986429,8,8,0,20,20,20,0,0,8,12,1,No,0,0.95,0.96,0,No,No,No,Yes,No,No
3416100,4,8,0,0,0,1,0,1,2,3,0,No,0,0,0,0,No,No,Yes,Yes,No,No
3188094,19,8,0,101,141,221,0,0,0,0,0,No,0,0.79,0.86,0,No,No,No,Yes,No,No
3065849,6,4,0,0,0,0,0,1,1,2,0,No,0,0.73,0.78,0,No,No,No,Yes,No,No
2142910,0,52,0,0,0,0,0,0,0,0,0,No,0,0.94,0.95,0,Yes,No,No,No,No,No
4829693,21,8,0,0,0,0,0,2,8,12,0,No,0,0.99,0.99,0,No,No,No,Yes,No,No
2208725,70,8,0,0,0,0,2,2,4,7,0,No,0,0.9,0.91,0,Yes,No,No,Yes,No,No
3716930,668,2,0,0,0,0,1,5,5,6,0,No,0,0.95,0.97,0,No,No,No,Yes,No,No
4765133,10,12,0,0,0,0,0,0,0,0,1,No,0,0.46,0.48,0,Yes,No,No,Yes,No,No
2917081,12443,2,0,0,0,0,148,369,649,1004,346,No,0,1,1,0,No,No,No,Yes,No,No
4872392,8,8,0,0,0,0,0,0,0,0,0,No,0,0.99,0.99,0,No,No,No,Yes,No,No
2113055,-6,8,253,72,252,432,6,6,10,10,53,No,0,0.86,0.68,6,No,No,Yes,Yes,No,No
3672175,183,2,0,0,0,0,3,10,45,62,0,No,0,0.87,0.88,0,No,No,No,Yes,No,No
3078833,0,8,0,2,2,2,0,0,0,0,1,No,0,0.7,0.73,0,No,No,Yes,Yes,No,No
3084139,13,8,0,0,0,0,1,2,2,2,0,No,0,0.98,0.99,0,No,No,No,Yes,No,No
3145883,2,8,0,0,0,0,0,0,0,0,1,No,0,0.94,0.8,0,No,No,No,Yes,No,No
2158386,12838,4,2150,28160,47990,72430,8175,24336,45935,72670,5844,No,0,0.87,0.92,0,No,No,No,Yes,No,No
2257586,5,9,0,0,0,0,0,0,0,0,0,No,0,0.85,0.82,0,No,No,Yes,Yes,No,No
3559727,13,12,0,0,0,4,0,3,11,13,1,No,0,0.55,0.7,0,No,No,No,Yes,No,No
2909338,4,2,0,0,0,0,0,0,0,0,1,No,0,0.54,0.71,0,No,No,No,Yes,No,No
4935614,17,9,0,0,0,0,0,0,0,0,0,No,0,0.8,0.82,0,No,No,No,Yes,No,No
3449675,2,8,0,1,2,4,1,2,4,5,0,No,0,0.84,0.82,0,No,No,No,Yes,No,No
3716848,128,8,0,0,38,38,13,38,88,166,34,No,0,0.96,0.95,0,No,No,No,Yes,No,No
3709050,3,12,0,0,0,0,0,0,1,1,1,No,0,0.55,0.7,0,No,No,No,Yes,No,No
3663420,2,8,0,0,1,2,1,2,2,2,0,No,0,0,0,0,No,No,Yes,Yes,No,No
4903287,177,2,58,195,420,645,78,221,429,715,143,No,0,0.99,0.99,0,No,No,No,Yes,No,No
3628382,2,4,1,46,81,123,13,30,47,47,0,No,4,0.6,0.5,0,No,No,No,Yes,No,No
3963911,2,8,0,0,0,0,0,0,0,1,0,No,0,0.88,0.85,0,No,No,No,Yes,No,No
3315945,5,52,0,0,0,0,0,0,0,0,0,No,0,0.73,0.79,0,Yes,No,No,Yes,No,No
3670831,42,2,0,0,0,0,0,0,1,3,1,No,0,0.49,0.67,0,Yes,No,No,Yes,No,No
2086387,6361,8,510,3750,8250,15000,616,4447,9310,15512,1888,No,0,1,1,0,No,No,No,Yes,No,No
3784212,17,8,0,1,5,10,2,5,22,35,0,No,0,0.73,0.59,0,No,No,No,Yes,No,No
2106197,31,8,4,36,60,72,8,18,39,74,0,No,0,0.87,0.78,0,No,No,No,Yes,No,No
2893268,0,8,0,0,0,0,0,0,0,0,0,No,0,0.99,0.97,0,No,No,No,Yes,No,No
3879341,56,2,0,48,120,192,16,68,137,176,3,No,0,0.66,0.75,0,No,No,Yes,Yes,No,No
3662587,4,2,0,0,0,0,2,7,10,10,1,No,0,0.8,0.89,0,Yes,No,No,Yes,No,No
4978980,5,9,0,0,0,0,0,2,2,2,0,No,0,0.93,0.85,0,Yes,No,No,Yes,No,No
3134335,2,12,0,0,0,0,0,0,0,0,0,No,0,0.57,0.68,0,No,No,No,Yes,No,No
4760289,4,14,0,0,0,1,0,1,1,5,2,No,0,1,0.99,0,No,No,No,Yes,No,No
4890608,0,2,0,10,10,10,0,1,1,1,0,No,0,0.8,0.77,0,Yes,No,No,Yes,No,No
2985884,5,8,0,68,76,84,13,39,60,109,31,No,0,0.5,0.46,0,No,No,No,Yes,No,No
3750528,69606,8,0,0,0,0,40,96,224,408,62,No,0,0.98,0.97,0,No,No,Yes,Yes,No,No
3703733,23,8,13,67,112,158,18,59,100,147,17,No,0,0.97,0.96,0,No,No,No,Yes,No,No
2139072,447,8,0,0,0,0,4,19,72,89,4,No,0,0.87,0.91,0,No,No,No,Yes,No,No
2898773,3,8,0,0,0,0,0,0,0,0,1,No,0,0.98,0.98,0,No,No,No,Yes,No,No
3561786,4890,52,0,0,0,0,15,20,30,56,0,No,0,0.86,0.85,0,Yes,No,No,No,No,No
2112529,131,4,25,32,72,102,13,46,105,191,30,No,0,1,0.87,0,No,No,Yes,Yes,No,No
3248670,135,2,54,108,252,360,65,193,346,484,67,No,0,0.99,0.99,0,No,No,No,Yes,No,No
3784512,1,12,0,4,6,6,0,1,1,1,0,No,1,0.63,0.75,0,No,No,No,Yes,No,No
4878587,9,8,0,0,0,0,0,1,3,5,2,No,0,0.95,0.94,0,No,No,No,Yes,No,No
2855081,16166,8,0,0,0,0,0,0,2,2,2,No,0,0.85,0.87,0,No,No,No,Yes,No,No
3767337,10,9,0,0,0,0,0,0,0,0,0,No,0,0.68,0.67,0,No,No,No,Yes,No,No
4000621,140,8,0,0,0,0,0,1,1,1,0,No,0,0.99,0.91,0,No,No,No,Yes,No,No
3424908,47,8,0,0,0,0,0,0,0,0,0,No,0,0.68,0.75,0,No,No,No,Yes,No,No
4873181,181,4,140,293,535,698,14,264,360,702,34,No,0,0.71,0.8,0,No,No,No,Yes,No,No
2291915,12,9,0,0,0,0,0,0,0,0,0,No,0,0.94,0.79,0,Yes,No,No,Yes,No,No
3318354,28,52,0,0,0,0,1,2,3,3,0,No,0,0.91,0.94,0,Yes,No,No,No,No,No
4935409,93,8,0,0,24,40,5,20,53,98,19,No,0,0.73,0.81,0,No,No,No,Yes,No,No
4904824,23,52,0,0,0,0,0,1,2,5,13,No,0,0.99,0.9,0,Yes,No,No,Yes,No,No
4855091,124,17,0,0,0,375,9,38,61,101,9,No,0,0.76,0.8,0,No,No,No,Yes,No,No
3130635,29,2,0,0,0,0,0,0,4,5,1,No,0,0.66,0.75,0,Yes,No,No,Yes,No,No
3364941,1,9,0,0,0,0,0,0,0,0,0,No,0,0.7,0.66,0,No,No,No,Yes,No,No
2270996,144,8,1,0,0,100,6,54,85,121,30,No,0,1,0.99,0,No,No,No,Yes,No,No
3232737,0,8,0,5,6,6,0,0,0,0,0,No,0,0.37,0.34,0,No,No,No,Yes,No,No
3187649,49,8,0,0,0,0,0,0,0,1,1,No,0,0.66,0.71,0,No,No,No,No,No,No
3748090,3,9,0,0,0,0,0,0,0,0,0,No,0,0.88,0.79,0,No,No,No,Yes,No,No
4933646,3,2,0,5,5,5,0,0,0,0,0,No,0,0.99,0.97,0,Yes,No,No,Yes,No,No
3555788,45,4,0,0,0,0,4,6,6,6,1,No,0,0.98,0.97,0,Yes,No,No,Yes,No,No
3341823,502,8,194,1080,1620,2160,251,887,1607,2440,269,No,0,1,1,0,No,No,No,Yes,No,No
3379053,2,8,0,0,0,0,0,0,0,0,0,No,0,1,0.9,0,No,No,No,Yes,No,No
3635282,3,2,0,0,0,0,0,0,2,2,0,No,0,0.99,0.98,0,No,No,No,Yes,No,No
3507956,8,4,0,0,0,1,0,0,3,4,3,No,0,0.73,0.78,0,No,No,No,Yes,No,No
2167378,104,28,6,180,180,180,17,60,131,235,19,No,0,1,1,0,No,No,No,Yes,No,No
3960841,32,2,0,0,0,0,0,0,0,0,0,No,0,0.93,0.91,0,No,No,Yes,Yes,No,No
3667194,2,3,2,2,5,8,0,3,6,6,0,No,0,0.86,0.89,0,No,No,No,Yes,No,No
4827032,96,16,16,200,200,200,37,82,154,249,35,No,0,0.99,0.99,0,No,No,No,Yes,No,No
3631206,8,2,0,0,0,0,0,0,0,0,1,No,0,0,0,0,Yes,No,Yes,Yes,No,No
4979724,22,14,0,0,0,0,0,0,0,0,0,No,0,1,0.99,0,No,No,No,Yes,No,No
3424528,40,8,0,0,18,42,3,13,34,64,5,No,0,0.96,0.93,0,No,No,No,Yes,No,No
2912174,5,2,0,0,0,0,2,5,7,9,0,No,0,1,0.99,0,No,No,No,Yes,No,No
3349461,66,8,0,0,0,0,2,5,18,27,1,No,0,0.69,0.67,0,Yes,No,Yes,Yes,No,No
3993538,184,52,0,0,0,0,4,5,8,9,1,No,0,0.76,0.8,0,Yes,No,No,Yes,No,No
2296013,7,8,0,8,18,28,2,6,15,21,6,No,0,0.5,0.46,0,No,No,No,Yes,No,No
2084088,10,12,0,0,0,0,0,0,0,0,1,No,0,0.48,0.48,0,Yes,No,No,Yes,No,No
